provider,Converstion_rate,Note,__v,background,brand,createdAt_pro,createdBy,description,excludedProviders,gonjoyGiftValue,includedProviders,levels,loyaltyProgram,milestone,milestoneMess,name,onModel,status,synonyms,type,updatedAt_pro,updatedBy,validDate
5c529ec321badb0014e77b73,0,0,0,,None,2019-02-10 16:31:27.612,5c529ec321badb0014e77b73,Km1,[],-1,[ObjectId('5c529ec321badb0014e77b73')],[],5c60d3ed5acc490014c7164a,0,0,0,Manager,0,MrDragon,0,2019-02-14 09:42:19.793,5bf4be5bb531d76e933792cb,2019-03-12 01:45:56.355
5c50fde882ea9c0014ff23c4,2e-05,,0,5c50fde882ea9c0014ff23c4_1bbd381b-0fa5-4fc7-a24a-9ed4812ff6eb.png,None,2019-01-29 06:16:01.319,5c50fde882ea9c0014ff23c4,"Tích lượt bố thí, may mắn cả năm",[],-1,[ObjectId('5c50fde882ea9c0014ff23c4')],"[{'reachingMilestoneMessage': '', 'conversionRate': 2e-05, 'note': '', 'name': 'Phú quý', 'milestone': 2, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c50fee518eff000145ed2b3')}]",5c50fee518eff000145ed2b2,2,,Phú quý,Provider,0,GonJoy Year end Party,0,2019-02-13 03:09:37.828,5c50fde882ea9c0014ff23c4,2019-02-14 01:29:42.049
5c4ebb67010cd20014bb5ccb,0,Cứ 5 lần tích điểm được 1 voucher giảm giá 50%,0,,None,2019-01-28 07:43:45.613,5c4ebb67010cd20014bb5ccb,Mua 5 tặng 1 voucher,[],-1,[ObjectId('5c4ebb67010cd20014bb5ccb')],"[{'reachingMilestoneMessage': '1 voucher giảm giá 50%', 'conversionRate': 0, '_id': ObjectId('5c4ebc89010cd20014bb5d03'), 'note': 'Cứ 5 lần tích điểm được 1 voucher giảm giá 50%', 'name': 'Thành viên', 'milestone': 5, 'type': 0, 'isRenewable': True}]",5c4ebc89010cd20014bb5d02,5,1 voucher giảm giá 50%,Thành viên,Manager,0,Dream spa,0,2019-02-14 09:42:52.912,5bf4be5bb531d76e933792cb,2022-01-29 08:21:38.150
5c4294ed1cb45e00167be5ec,6.666666666666667e-06,Nhận ngay voucher giảm 30%/ tổng hóa đơn sau khi hoàn thành đủ 5 lượt. Sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận ưu đãi của nhà hàng,0,5c4294ed1cb45e00167be5ec_09e5bfb2-ab0e-4a69-810e-dc8459d4caa0.png,None,2019-01-24 14:45:38.622,5c4294ed1cb45e00167be5ec,Tích điểm nhận ưu đãi hấp dẫn tại Nón Lá Restaurant,[],-1,[ObjectId('5c4294ed1cb45e00167be5ec')],"[{'reachingMilestoneMessage': 'Voucher giảm 30%/ tổng hóa đơn tại Nón Lá Restaurant', 'conversionRate': 6.666666666666667e-06, 'note': 'Nhận ngay voucher giảm 30%/ tổng hóa đơn sau khi hoàn thành đủ 5 lượt. Sau đó bạn sẽ tích lại từ đầu để tiếp tục nhận ưu đãi của nhà hàng', 'name': 'HẠNG THÂN THIẾT', 'milestone': 5, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c4a6cb4c0478d0014eddbed')}]",5c4a6cb4c0478d0014eddbec,5,Voucher giảm 30%/ tổng hóa đơn tại Nón Lá Restaurant,HẠNG THÂN THIẾT,Manager,0,Nón Lá Restaurant,0,2019-06-03 07:19:58.923,5bf8b7efb531d76e9347fb83,2020-01-26 01:45:02.516
5c395e88162a57001690c0d2,0,"Tích 2 lượt nhận ngay ưu đãi giảm 10%/ tổng hóa đơn. Tích đủ 3 lượt tại nhà hàng, bạn sẽ được nhận ưu đãi giảm 20%. Sau đó bạn sẽ tích lại từ đầu để nhận tiếp tục nhận ưu đãi từ nhà hàng.
Lưu ý: Ưu đãi không áp dụng với tiệc
Chương trình tích điểm áp dụng cho Vietbamboo cơ sở 84 Hoàng Văn Thụ và 10 Phạm Văn Đồng",0,5c395e88162a57001690c0d2_58203b26-0675-4930-9077-6a3f4191b3b8.jpg,None,2019-01-25 07:41:44.431,5c395e88162a57001690c0d2,Tích điểm nhận ưu đãi hấp dẫn tại Vietbamboo Restaurant,[],-1,[ObjectId('5c395e88162a57001690c0d2')],"[{'reachingMilestoneMessage': 'Giảm 10% cho lượt tích thứ 2 và Giảm 20% cho lượt tích thứ 3', 'conversionRate': 0, 'note': 'Tích 2 lượt nhận ngay ưu đãi giảm 10%/ tổng hóa đơn. Tích đủ 3 lượt tại nhà hàng, bạn sẽ được nhận ưu đãi giảm 20%. Sau đó bạn sẽ tích lại từ đầu để nhận tiếp tục nhận ưu đãi từ nhà hàng.\nLưu ý: Ưu đãi không áp dụng với tiệc\nChương trình tích điểm áp dụng cho Vietbamboo cơ sở 84 Hoàng Văn Thụ và 10 Phạm Văn Đồng', 'name': 'THÀNH VIÊN', 'milestone': 3, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c4abf686eac7f0014bd73b6')}]",5c4abf686eac7f0014bd73b5,3,Giảm 10% cho lượt tích thứ 2 và Giảm 20% cho lượt tích thứ 3,THÀNH VIÊN,Manager,0,Vietbamboo Group,0,2019-04-24 02:35:15.611,5bf8b7efb531d76e9347fb83,2020-01-26 07:32:17.896
5c36a2bda1aa3500142af400,"2e-05,2e-05",-->,0,,None,2019-02-10 15:01:32.029,5c36a2bda1aa3500142af400,,[],-1,[ObjectId('5c36a2bda1aa3500142af400')],"[{'reachingMilestoneMessage': 'Tặng 1 đồ uống miễn phí', 'conversionRate': 2e-05, '_id': ObjectId('5c6059e1decea8001404de3a'), 'note': '', 'name': '', 'milestone': 3, 'type': 0, 'isRenewable': True}, {'reachingMilestoneMessage': 'Free 1 đồ uống', 'conversionRate': 2e-05, '_id': ObjectId('5c6059e1decea8001404de39'), 'note': '', 'name': 'Điểm thưởng', 'milestone': 10, 'type': 1, 'isRenewable': False}]",5c6059e1decea8001404de38,"3,10",Tặng 1 đồ uống miễn phí-->Free 1 đồ uống,",Điểm thưởng",Provider,0,Pi Coffee,"0,1",2019-02-10 17:12:25.636,5c36a2bda1aa3500142af400,2019-02-13 17:01:05.196
5c34537847f2a5001604b96c,2e-05,,0,,None,2019-04-05 02:13:09.062,5c34537847f2a5001604b96c,Khách hàng tích đủ điểm sẽ được tặng Combo mỳ ý cực hot tại Smile,[],-1,[ObjectId('5c34537847f2a5001604b96c')],"[{'reachingMilestoneMessage': 'Combo mỳ ý bất kỳ', 'conversionRate': 2e-05, '_id': ObjectId('5ca6d8832df836001417a81a'), 'note': '', 'name': '', 'milestone': 10, 'type': 0, 'isRenewable': True}]",5ca6d8832df836001417a819,10,Combo mỳ ý bất kỳ,,Provider,1,Smile Food & Drinks,0,2019-06-07 03:42:46.995,5c34537847f2a5001604b96c,2019-05-30 13:30:31.000
5c34537847f2a5001604b96c,2e-05,Khách hàng tích đủ lượt sẽ nhận quà tặng là Combo Mỳ ý cực hot tại Smile,0,5c34537847f2a5001604b96c_80bc9e58-2d0f-48c2-926f-d1c0436b4a7e.jpg,None,2019-03-08 15:17:12.872,5c34537847f2a5001604b96c,Tích điểm nhận thức ăn ngon miễn phí,[],-1,[ObjectId('5c34537847f2a5001604b96c')],"[{'reachingMilestoneMessage': 'Một phần Combi Mỳ Ý bất kỳ', 'conversionRate': 2e-05, 'note': 'Khách hàng tích đủ lượt sẽ nhận quà tặng là Combo Mỳ ý cực hot tại Smile', 'name': 'Thành viên', 'milestone': 5, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c8333685bebad0014043f5e')}]",5c8333685bebad0014043f5d,5,Một phần Combi Mỳ Ý bất kỳ,Thành viên,Provider,0,Smile Food & Drinks,0,2019-03-20 11:34:57.888,5c34537847f2a5001604b96c,2019-03-30 20:28:52.000
5c3070e850b2f00014edd564,1e-05,Tích đủ 5 điểm bạn sẽ được tặng ngay 1 ly trà sữa trân châu kèm vị tùy chọn. Sau đó bạn sẽ tích lại từ đầu để tiếp tục hưởng ưu đãi của nhà hàng bạn nhé!,0,5c3070e850b2f00014edd564_31ac8757-bb27-4f0d-b18a-7f6aabad639a.jpg,None,2019-02-28 02:19:44.458,5c3070e850b2f00014edd564,"(English subtile below)
❤️ KHÁCH HÀNG THÂN THIẾT VỚI TASTY NEWYORK 
🎁 Phần thưởng: Tặng ngay 1 ly trà sữa trân châu kèm vị tùy chọn sau 5 lần tích điểm
🎁 Ghi chú: Tích đủ 5 điểm bạn sẽ được tặng ngay 1 ly trà sữa trân châu kèm vị tùy chọn. Sau đó bạn sẽ tích lại từ đầu để tiếp tục hưởng ưu đãi của nhà hàng.
🎁 1 điểm = 100.000 VND. Nếu hóa đơn 200.000 VND sẽ được tích thành 2 điểm

❤️ BECOME BEST FRIEND WITH TASTY NEWYORK
🎁 Rewards: Get 1 free bubble tea with flavor you want when you get 5 points
🎁 Note:  with bill value 100.00VND you earn 1 point and once you hit 5 points, you can get 1 free bubble tea with any flavor you want. Then you have to collect points from the beginning to enjoy the reward offers of our restaurant
",[],-1,[ObjectId('5c3070e850b2f00014edd564')],"[{'reachingMilestoneMessage': 'Tặng ngay 1 ly trà sữa trân châu kèm vị tùy chọn sau 5 lần tích điểm', 'conversionRate': 1e-05, '_id': ObjectId('5c774b76dd47ea001410c8d9'), 'note': 'Tích đủ 5 điểm bạn sẽ được tặng ngay 1 ly trà sữa trân châu kèm vị tùy chọn. Sau đó bạn sẽ tích lại từ đầu để tiếp tục hưởng ưu đãi của nhà hàng bạn nhé!', 'name': '', 'milestone': 5, 'type': 0, 'isRenewable': True}]",5c774b76dd47ea001410c8d8,5,Tặng ngay 1 ly trà sữa trân châu kèm vị tùy chọn sau 5 lần tích điểm,,Manager,0,Tasty New York,0,2019-06-06 04:30:55.350,5bf8b7efb531d76e9347fb83,2019-06-01 22:30:03.000
5c3070e850b2f00014edd564,1e-05,"Tích đủ 5 lượt, bạn sẽ nhận ngay 1 ly trà sữa tại Tastynewyork. Sau đó bạn sẽ tích lại từ đầu để tiếp tuc nhận ưu đãi",0,,,2019-02-26 05:50:37.682,5c3070e850b2f00014edd564,Tích điểm nhận ưu đãi hấp dẫn tại Tastynewyork,[],-1,[ObjectId('5c3070e850b2f00014edd564')],"[{'reachingMilestoneMessage': '1 ly trà sữa trân châu ', 'conversionRate': 1e-05, 'note': 'Tích đủ 5 lượt, bạn sẽ nhận ngay 1 ly trà sữa tại Tastynewyork. Sau đó bạn sẽ tích lại từ đầu để tiếp tuc nhận ưu đãi', 'name': 'Khách hàng thân thiết', 'milestone': 5, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c74f8bdfaf8df0014304727')}]",5c74f8bdfaf8df0014304726,5,1 ly trà sữa trân châu ,Khách hàng thân thiết,,0,Tasty New York,0,2019-02-26 05:50:37.682,,2020-02-27 08:24:11.000
5b039c067dd590001481eaa5,2e-05,Test,0,,None,2019-04-16 04:26:06.404,5b039c067dd590001481eaa5,Test,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Cafe', 'conversionRate': 2e-05, 'note': 'Test', 'name': 'A', 'milestone': 5, 'type': 0, 'isRenewable': True, '_id': ObjectId('5cb5831cb80e850014486d63')}]",5cb5831cb80e850014486d62,5,Cafe,A,Provider,0,Demo GonJoy SP 3,0,2019-05-18 01:27:49.500,5b039c067dd590001481eaa5,2019-06-17 00:23:10.000
5b039c067dd590001481eaa5,"2e-05,1.25e-05",Không có-->Test,0,,None,2019-03-28 02:21:27.101,5b039c067dd590001481eaa5,Test,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, '_id': ObjectId('5c9c8189f1a0660014019c33'), 'note': 'Không có', 'name': 'Thử thách', 'milestone': 5, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': 'Test', 'conversionRate': 1.25e-05, '_id': ObjectId('5c9c8189f1a0660014019c32'), 'note': 'Test', 'name': 'Thân thiện', 'milestone': 10, 'type': 0, 'isRenewable': False}]",5c9c8189f1a0660014019c31,"5,10",Test-->Test,"Thử thách,Thân thiện",Provider,0,Demo GonJoy SP 3,"0,0",2019-04-02 08:47:35.366,5b039c067dd590001481eaa5,2019-04-29 01:09:17.000
5b039c067dd590001481eaa5,0.0001,,0,,None,2019-03-22 10:23:30.196,5b039c067dd590001481eaa5,Test,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'một ly trà sữa', 'conversionRate': 0.0001, '_id': ObjectId('5c94e5ceb659880014bb0825'), 'note': '', 'name': 'Hạng 1', 'milestone': 10, 'type': 0, 'isRenewable': True}]",5c94e5ceb659880014bb0824,10,một ly trà sữa,Hạng 1,Provider,0,Demo GonJoy SP 3,0,2019-04-05 04:21:17.544,5b039c067dd590001481eaa5,2019-04-30 13:39:44.000
5b039c067dd590001481eaa5,"2e-05,2.5e-05",Tdtd-->H,0,,None,2019-03-19 20:42:01.405,5b039c067dd590001481eaa5,Test,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, '_id': ObjectId('5c91a636cbf712001437ef64'), 'note': 'Tdtd', 'name': 'A', 'milestone': 5, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Ggg', 'conversionRate': 2.5e-05, '_id': ObjectId('5c91a636cbf712001437ef63'), 'note': 'H', 'name': 'B', 'milestone': 10, 'type': 1, 'isRenewable': False}]",5c91a636cbf712001437ef62,"5,10",Test-->Ggg,"A,B",Provider,0,Demo GonJoy SP 3,"1,1",2019-03-28 08:07:46.790,5b039c067dd590001481eaa5,2019-03-30 19:31:23.000
5b039c067dd590001481eaa5,"2e-05,2e-05",-->Dd,0,,None,2019-03-15 02:01:03.441,5b039c067dd590001481eaa5,Test,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Voucher', 'conversionRate': 2e-05, '_id': ObjectId('5c8b86c2ee1afc0014063357'), 'note': '', 'name': 'A', 'milestone': 5, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Voucher', 'conversionRate': 2e-05, '_id': ObjectId('5c8b86c2ee1afc0014063356'), 'note': 'Dd', 'name': 'N', 'milestone': 20, 'type': 1, 'isRenewable': False}]",5c8b86c2ee1afc0014063355,"5,20",Voucher-->Voucher,"A,N",Manager,0,Demo GonJoy SP 3,"1,1",2019-03-18 01:51:39.199,5bf4be5bb531d76e933792cb,2019-03-17 04:03:16.000
5b039c067dd590001481eaa5,"2e-05,2e-05,2e-05",-->-->B,0,,None,2019-03-04 09:30:11.068,5b039c067dd590001481eaa5,,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, '_id': ObjectId('5c7e33a7cbb9b0001410e0fb'), 'note': '', 'name': 'A', 'milestone': 3, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, '_id': ObjectId('5c7e33a7cbb9b0001410e0fa'), 'note': '', 'name': 'B', 'milestone': 5, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'A', 'conversionRate': 2e-05, '_id': ObjectId('5c7e33a7cbb9b0001410e0f9'), 'note': 'B', 'name': 'C', 'milestone': 0, 'type': 1, 'isRenewable': False}]",5c7e33a7cbb9b0001410e0f8,"3,5,0",Test-->Test-->A,"A,B,C",Provider,0,Demo GonJoy SP 3,"0,1,1",2019-03-15 11:03:15.919,5b039c067dd590001481eaa5,2019-03-20 01:28:45.000
5b039c067dd590001481eaa5,"2e-05,2e-05",Test-->B,0,,None,2019-03-03 09:17:21.250,5b039c067dd590001481eaa5,Test,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, '_id': ObjectId('5c7ce2e5d71656001485a303'), 'note': 'Test', 'name': 'A', 'milestone': 5, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': 'A', 'conversionRate': 2e-05, 'note': 'B', 'name': 'B', 'milestone': 0, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c7e32450a2d74001422f023')}]",5c7ce2e5d71656001485a302,"5,0",Test-->A,"A,B",Manager,0,Demo GonJoy SP 3,"0,1",2019-05-20 10:36:33.464,5bf4be5bb531d76e933792cb,2019-09-19 01:32:10.000
5b039c067dd590001481eaa5,0,,0,,None,2019-03-01 14:46:25.684,5b039c067dd590001481eaa5,Chương trình tích điểm,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Trà sữa', 'conversionRate': 0, 'note': '', 'name': 'Hạng 1', 'milestone': 10, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c794798bdb4a700146e1df9')}]",5c794798bdb4a700146e1df8,10,Trà sữa,Hạng 1,Provider,0,Demo GonJoy SP 3,0,2019-03-04 08:32:06.047,5b039c067dd590001481eaa5,2019-03-08 14:53:11.000
5b039c067dd590001481eaa5,2e-05,,0,,None,2019-02-26 05:50:37.682,5b039c067dd590001481eaa5,Tích điểm,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Free 1 đồ uống bất kỳ', 'conversionRate': 2e-05, '_id': ObjectId('5c74e784faf8df00143044a7'), 'note': '', 'name': 'Thân thiết', 'milestone': 5, 'type': 0, 'isRenewable': True}]",5c74e784faf8df00143044a6,5,Free 1 đồ uống bất kỳ,Thân thiết,Provider,0,Demo GonJoy SP 3,0,2019-02-26 07:32:40.503,5b039c067dd590001481eaa5,2019-02-28 22:30:41.000
5b039c067dd590001481eaa5,2e-05,test,0,,None,2019-02-19 11:24:44.182,5b039c067dd590001481eaa5,nhận voucher đổi quà,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'nhận 1 ly nước miễn phí', 'conversionRate': 2e-05, '_id': ObjectId('5c6ccc04e92cb90014e34c35'), 'note': 'test', 'name': 'ABCD', 'milestone': 8, 'type': 0, 'isRenewable': True}]",5c6ccc04e92cb90014e34c34,8,nhận 1 ly nước miễn phí,ABCD,Provider,0,Demo GonJoy SP 3,0,2019-02-20 06:41:29.791,5b039c067dd590001481eaa5,2019-02-21 03:37:05.664
5b039c067dd590001481eaa5,"2e-05,2e-05",test-->test,0,,None,2019-02-15 15:19:35.476,5b039c067dd590001481eaa5,đổi quà,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'test 123', 'conversionRate': 2e-05, '_id': ObjectId('5c67894cd8566f0014f113ad'), 'note': 'test', 'name': 'Thân thiện', 'milestone': 5, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': 'test 233', 'conversionRate': 2e-05, '_id': ObjectId('5c67894cd8566f0014f113ac'), 'note': 'test', 'name': 'Thân thiết', 'milestone': 5, 'type': 0, 'isRenewable': False}]",5c67894cd8566f0014f113ab,"5,5",test 123-->test 233,"Thân thiện,Thân thiết",Provider,0,Demo GonJoy SP 3,"0,0",2019-02-21 02:33:50.956,5b039c067dd590001481eaa5,2019-02-22 08:30:51.000
5b039c067dd590001481eaa5,"2e-05,2e-05",test-->344,0,,None,2019-02-13 08:33:32.406,5b039c067dd590001481eaa5,test,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'test abc', 'conversionRate': 2e-05, '_id': ObjectId('5c63dabeeaa25e0014b3410f'), 'note': 'test', 'name': 'AS', 'milestone': 4, 'type': 0, 'isRenewable': False}, {'reachingMilestoneMessage': 'test4', 'conversionRate': 2e-05, '_id': ObjectId('5c63dabeeaa25e0014b3410e'), 'note': '344', 'name': 'AB', 'milestone': 8, 'type': 0, 'isRenewable': False}]",5c63dabeeaa25e0014b3410d,"4,8",test abc-->test4,"AS,AB",Manager,0,Demo GonJoy SP 3,"0,0",2019-02-14 09:48:14.829,5bf4be5bb531d76e933792cb,2019-02-14 08:50:25.486
5b039c067dd590001481eaa5,"2e-05,2e-05",test-->test,0,,None,2019-02-13 08:33:32.406,5b039c067dd590001481eaa5,nhận voucher,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'test 1', 'conversionRate': 2e-05, 'note': 'test', 'name': 'A', 'milestone': 5, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c63d7c7eaa25e0014b340bf')}, {'reachingMilestoneMessage': 'test 2', 'conversionRate': 2e-05, 'note': 'test', 'name': 'B', 'milestone': 10, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c63d7c7eaa25e0014b340be')}]",5c63d7c7eaa25e0014b340bd,"5,10",test 1-->test 2,"A,B",Provider,0,Demo GonJoy SP 3,"0,0",2019-02-21 04:44:50.277,5b039c067dd590001481eaa5,2019-02-22 08:05:29.671
5b039c067dd590001481eaa5,"2e-05,2e-05,2e-05",Test-->Test-->Test,0,,None,2019-01-28 02:41:14.723,5b039c067dd590001481eaa5,Test,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, 'note': 'Test', 'name': 'A ', 'milestone': 5, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c4e78c06d349a0014dbea56')}, {'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, 'note': 'Test', 'name': 'B', 'milestone': 8, 'type': 0, 'isRenewable': False, '_id': ObjectId('5c4e78c06d349a0014dbea55')}, {'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, 'note': 'Test', 'name': 'C', 'milestone': 10, 'type': 1, 'isRenewable': False, '_id': ObjectId('5c4e78c06d349a0014dbea54')}]",5c4e78c06d349a0014dbea53,"5,8,10",Test-->Test-->Test,"A ,B,C",Provider,0,Demo GonJoy SP 3,"0,0,1",2019-02-13 08:38:27.091,5b039c067dd590001481eaa5,2019-02-26 03:34:42.029
5b039c067dd590001481eaa5,"2e-05,2e-05,2e-05",Test-->Test-->Tét,0,,None,2019-01-28 02:41:14.723,5b039c067dd590001481eaa5,Test,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, '_id': ObjectId('5c4e77586d349a0014dbea2a'), 'note': 'Test', 'name': 'A', 'milestone': 10, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, '_id': ObjectId('5c4e77586d349a0014dbea29'), 'note': 'Test', 'name': 'B', 'milestone': 30, 'type': 1, 'isRenewable': False}, {'reachingMilestoneMessage': 'Test', 'conversionRate': 2e-05, '_id': ObjectId('5c4e77586d349a0014dbea28'), 'note': 'Tét', 'name': 'C', 'milestone': 0, 'type': 1, 'isRenewable': False}]",5c4e77586d349a0014dbea27,"10,30,0",Test-->Test-->Test,"A,B,C",Manager,0,Demo GonJoy SP 3,"1,1,1",2019-02-19 04:09:35.708,5bf4be5bb531d76e933792cb,2019-02-17 06:28:24.645
5b039c067dd590001481eaa5,1e-05,Ggahsdkckchc,0,,None,2019-01-25 04:49:30.790,5b039c067dd590001481eaa5,Tích điểm đen đá,[],-1,[ObjectId('5b039c067dd590001481eaa5')],"[{'reachingMilestoneMessage': 'Voucher 50k', 'conversionRate': 1e-05, 'note': 'Ggahsdkckchc', 'name': 'Thành viên', 'milestone': 5, 'type': 0, 'isRenewable': True, '_id': ObjectId('5c4abccad7e7af0014d8f628')}]",5c4abccad7e7af0014d8f627,5,Voucher 50k,Thành viên,Provider,0,Demo GonJoy SP 3,0,2019-01-30 07:42:12.385,5b039c067dd590001481eaa5,2019-01-31 07:36:34.682
5c1cabab32fc8c00153b4b53,1e-05,"Mỗi 100,000₫ tích 1 lượt, hoàn thành 10 lượt bạn sẽ được nhận ưu đãi giảm 20%/ tổng hoá đơn. Sau 10 lượt bạn sẽ tích lại từ đầu để tiếp tục nhận ưu đãi từ Tôn Nữ Quán",0,5c1cabab32fc8c00153b4b53_9ec21e6c-0d13-4ef8-ab98-52dc51c11f87.jpg,None,2019-03-07 14:22:45.633,5c1cabab32fc8c00153b4b53,Tích điểm khách hàng thân thiết để nhận ưu đãi hấp dẫn tại Tôn Nữ Quán,[],-1,[ObjectId('5c1cabab32fc8c00153b4b53')],"[{'reachingMilestoneMessage': 'Giảm 20% trên hoá đơn thanh toán khi hoàn thành 10 lượt', 'conversionRate': 1e-05, '_id': ObjectId('5c81e1d6c801af00141374b1'), 'note': 'Mỗi 100,000₫ tích 1 lượt, hoàn thành 10 lượt bạn sẽ được nhận ưu đãi giảm 20%/ tổng hoá đơn. Sau 10 lượt bạn sẽ tích lại từ đầu để tiếp tục nhận ưu đãi từ Tôn Nữ Quán', 'name': 'Thành Viên', 'milestone': 10, 'type': 0, 'isRenewable': True}]",5c81e1d6c801af00141374b0,10,Giảm 20% trên hoá đơn thanh toán khi hoàn thành 10 lượt,Thành Viên,Manager,0,Tôn Nữ Quán,0,2019-04-24 02:47:23.870,5bf8b7efb531d76e9347fb83,2020-03-09 02:27:12.000
